image,label,orb_0,orb_1,orb_2,orb_3,orb_4,orb_5,orb_6,orb_7,orb_8,orb_9,orb_10,orb_11,orb_12,orb_13,orb_14,orb_15,orb_16,orb_17,orb_18,orb_19,orb_20,orb_21,orb_22,orb_23,orb_24,orb_25,orb_26,orb_27,orb_28,orb_29,orb_30,orb_31
SOB_M_LC-14-15570-40-033,1,103.138,124.95,122.354,163.51,121.1,144.342,147.036,137.48,125.234,107.716,148.23,110.444,127.252,147.074,126.214,125.386,151.738,131.886,114.104,136.762,138.278,128.492,102.87,175.582,132.682,134.592,142.086,133.778,113.856,122.046,124.506,139.846
SOB_M_LC-14-15570-40-034,1,98.54,129.546,122.184,163.646,136.348,131.652,149.368,139.492,113.32,113.896,139.218,114.548,122.964,133.372,129.768,116.26,149.804,128.74,106.516,134.73,129.85,127.266,104.244,173.706,124.572,128.256,142.816,133.248,119.888,127.2,136.4,142.24
SOB_M_LC-14-15570-40-035,1,101.712,114.526,116.934,155.704,125.844,139.666,148.094,130.502,120.08,108.326,140.524,125.166,119.814,136.888,123.47,125.64,147.586,127.998,112.788,143.888,146.674,128.988,95.682,179.184,127.354,116.562,150.386,131.04,108.77,120.786,131.206,146.988
SOB_M_LC-14-15570-40-036,1,92.376,125.836,117.282,174.986,125.7,142.798,152.4,138.82,116.012,105.478,136.504,118.066,123.756,142.48,132.694,121.072,152.782,124.03,101.316,149.044,137.806,124.894,91.054,187.128,124.364,128.04,154.404,136.572,108.586,127.95,131.148,151.098
SOB_M_LC-14-15570-40-037,1,94.684,119.252,119.084,153.732,125.016,142.424,151.95,130.358,120.162,108.124,144.152,116.998,121.854,142.954,123.236,117.986,150.91,127.992,111.594,133.868,136.17,128.942,96.818,174.376,123.004,119.044,140.366,131.916,112.262,121.674,133.158,148.902
SOB_M_LC-14-15570-40-038,1,97.564,119.674,117.324,162.036,123.022,136.306,150.196,135.222,118.482,107.282,148.958,123.07,123.88,137.574,118.646,120.07,146.24,132.102,106.402,141.814,136.576,137.076,96.166,169.468,126.48,124.26,145.504,132.092,115.072,120.648,130.102,144.47
SOB_M_LC-14-15570-40-039,1,108.244,124.112,128.074,139.314,132.432,129.462,124.306,127.026,127.284,119.418,137.836,116.348,128.134,133.016,120.88,116.758,135.864,131.718,117.832,124.828,124.362,129.882,113.724,134.51,143.614,140.69,129.902,122.836,121.102,127.818,130.58,123.638
SOB_M_LC-14-15570-40-040,1,110.782,127.424,118.89,131.018,124.29,138.024,116.718,122.35,128.498,112.766,142.086,105.924,135.526,133.226,106.84,112.124,131.448,128.21,120.542,113.418,115.882,125.756,120.22,121.262,147.736,152.98,116.762,112.234,118.66,119.04,132.65,118.648
SOB_M_LC-14-15570-40-041,1,108.696,127.01,119.458,125.134,117.102,136.69,130.02,135.2,124.902,115.012,135.008,106.894,136.29,134.146,115.728,117.778,128.016,126.242,126.782,128.202,130.62,133.12,118.232,136.172,137.834,137.332,120.894,120.29,117.746,121.698,118.724,131.884
SOB_M_LC-14-15570-40-042,1,98.906,128.054,119.842,125.792,122.114,133.08,136.002,128.816,122.512,115.584,137.354,110.726,129.816,131.594,109.436,116.092,129.972,127.956,125.452,124.812,124.61,128.742,126.07,123.628,133.31,141.774,113.154,116.732,121.676,119.968,123.232,132.792
SOB_M_LC-14-15570-40-043,1,111.766,125.74,121.674,134.31,125.598,131.866,124.952,131.29,121.57,122.38,133.272,107.75,134.256,132.096,117.872,121.664,130.422,128.436,116.572,127.256,132.774,127.702,123.43,131.792,140.274,132.684,128.99,118.352,116.058,123.84,125.332,124.122
SOB_M_LC-14-15570-40-044,1,112.296,131.046,119.59,128.492,127.79,135.19,138.014,138.996,128.088,124.516,135.152,99.486,121.224,134.762,115.724,106.99,127.546,134.67,125.14,117.972,127.832,122.906,124.024,131.998,133.97,131.922,111.402,119.562,117.622,121.38,126.102,135.326
SOB_M_LC-14-15570-40-045,1,104.86094069529652,133.30674846625766,130.36400817995911,140.55828220858896,131.0,130.48670756646217,145.96932515337423,136.6319018404908,119.26175869120654,130.8159509202454,139.97955010224948,115.93047034764828,133.60940695296523,136.19836400817996,119.1963190184049,109.96728016359918,141.70961145194275,135.06134969325154,123.96319018404908,129.51738241308794,133.77505112474438,125.60531697341511,128.41308793456034,146.70552147239263,132.93456032719837,130.93456032719837,130.85685071574642,127.84662576687116,128.34560327198363,124.41922290388548,132.57464212678937,140.85480572597135
SOB_M_LC-14-15570-40-046,1,108.92,129.552,124.696,134.144,123.382,132.97,129.876,131.534,122.222,126.294,136.26,114.78,128.674,136.522,115.024,113.616,133.092,136.432,125.692,118.884,120.522,129.144,128.094,126.292,134.282,138.19,121.092,116.982,127.662,122.47,124.522,132.668
SOB_M_LC-14-15570-40-047,1,111.972,121.518,118.824,152.688,118.712,131.454,129.888,126.514,121.308,116.416,136.282,110.544,133.252,135.108,112.85,118.69,137.912,132.764,115.624,121.916,121.744,120.928,117.962,144.738,136.46,140.602,124.042,113.85,111.3,125.51,123.824,126.63
SOB_M_LC-14-15570-40-048,1,112.96494845360824,126.68865979381444,126.63917525773196,140.2701030927835,123.53814432989692,131.64329896907216,127.03092783505154,133.83092783505154,120.10721649484536,118.04948453608247,127.42061855670104,101.58762886597938,135.11340206185568,132.30309278350515,117.9938144329897,117.17938144329896,132.4556701030928,131.15876288659794,118.04742268041235,116.98350515463918,124.10515463917524,122.5237113402062,126.4639175257732,140.49484536082474,131.81649484536084,136.059793814433,126.51340206185569,117.3237113402062,118.0,118.3443298969072,127.5298969072165,124.5360824742268
SOB_M_LC-14-15570-40-049,1,108.1159420289855,121.7991718426501,119.5383022774327,157.00414078674947,127.82608695652172,122.91304347826087,129.7639751552795,131.88819875776397,119.38302277432712,119.6728778467909,137.50517598343686,106.6086956521739,128.52380952380952,135.25258799171843,117.39544513457555,121.1656314699793,144.54037267080744,128.32919254658384,104.27329192546584,127.51966873706004,119.62525879917185,122.75983436853002,117.30848861283644,162.35817805383022,130.49068322981367,124.4679089026915,138.99171842650102,115.48033126293996,114.97101449275362,122.92132505175984,131.5983436853002,120.31469979296068
SOB_M_LC-14-15570-40-050,1,107.09710743801652,119.3305785123967,126.28512396694217,165.08264462809916,131.8698347107438,122.91322314049587,130.8202479338843,128.43595041322314,111.32438016528926,121.0681818181818,134.69214876033058,106.6095041322314,138.16322314049586,130.51652892561984,119.2293388429752,114.8698347107438,141.31404958677686,123.1694214876033,104.24380165289256,120.50619834710744,123.94214876033058,124.34504132231405,110.52272727272728,155.9462809917355,134.84710743801654,131.8099173553719,138.8037190082645,121.48760330578511,116.98553719008264,133.47727272727272,132.47727272727272,125.26652892561984
SOB_M_LC-14-15570-40-051,1,111.6844547563805,118.20417633410672,125.94663573085847,158.7401392111369,126.169373549884,126.33410672853827,137.56844547563804,130.2645011600928,113.45939675174014,118.14849187935036,136.24825986078886,106.5614849187935,126.9953596287703,134.33178654292342,123.707656612529,111.49187935034804,142.77494199535963,126.51972157772622,109.51740139211137,121.5800464037123,125.66589327146173,119.6032482598608,112.40371229698376,156.18097447795824,132.91183294663574,136.66125290023203,138.38283062645013,124.72389791183296,112.6705336426914,129.1972157772622,131.30394431554524,124.47795823665894
SOB_M_LC-14-15570C-40-001,1,111.27,127.496,124.906,151.718,119.082,129.348,121.702,131.854,119.092,124.034,140.556,111.68,128.65,133.034,116.204,113.648,140.062,137.312,108.194,130.992,116.284,129.936,118.046,145.37,147.86,149.42,132.542,114.906,113.51,126.512,126.204,124.078
SOB_M_LC-14-15570C-40-002,1,113.228,128.53,126.13,148.354,129.48,126.328,118.646,125.81,120.758,126.124,134.818,110.518,142.716,129.432,115.314,117.53,140.476,133.93,113.296,119.222,115.058,129.654,127.368,131.388,143.836,144.304,126.964,111.598,123.404,127.964,128.626,118.002
SOB_M_LC-14-15570C-40-003,1,112.47,126.14,129.032,148.616,128.682,122.202,124.41,133.486,123.458,125.634,138.354,113.056,136.686,131.776,122.916,120.836,140.262,137.524,114.308,123.25,125.352,127.432,124.982,136.952,141.908,144.596,129.806,123.722,120.554,128.308,127.014,116.912
SOB_M_LC-14-15570C-40-004,1,112.136,126.62,133.094,163.072,128.392,132.28,126.772,131.236,119.184,118.834,135.462,115.748,140.548,136.786,115.508,122.722,144.866,131.632,115.22,130.514,121.246,124.29,121.618,152.726,143.378,143.802,144.294,126.008,115.996,130.238,125.738,123.92
SOB_M_LC-14-15570C-40-005,1,115.714,130.542,129.544,139.448,129.888,129.004,134.314,138.934,124.174,127.116,133.33,107.894,132.418,134.176,116.874,116.484,132.086,137.74,120.326,126.36,122.108,127.482,120.198,128.48,141.022,141.13,122.128,115.56,126.938,123.712,127.564,123.312
SOB_M_LC-14-15570C-40-006,1,109.34,133.442,128.15,133.69,127.858,136.118,128.37,132.508,126.906,128.614,134.378,109.154,134.56,135.306,116.98,120.824,132.898,132.814,131.176,112.354,124.338,126.204,133.232,124.424,133.358,143.176,114.694,116.864,130.296,123.656,128.354,128.216
SOB_M_LC-14-15570C-40-007,1,113.222,130.34,135.326,130.904,131.346,126.108,127.188,133.396,128.004,138.168,142.552,107.602,140.992,138.03,113.66,109.654,127.956,135.056,132.69,116.022,123.058,134.714,140.346,115.986,145.644,149.954,115.694,121.838,129.642,133.152,127.554,125.94
SOB_M_LC-14-15570C-40-008,1,110.838,132.024,125.57,135.446,130.254,135.672,131.07,136.994,127.188,127.424,138.826,110.554,136.792,132.906,115.596,114.788,136.154,131.81,125.61,119.232,127.424,128.422,128.568,123.136,138.112,142.346,119.43,118.002,122.98,123.348,127.64,126.854
SOB_M_LC-14-15570C-40-009,1,111.566,131.732,125.174,126.756,125.292,129.508,121.212,133.51,123.464,125.3,144.162,105.156,142.792,136.236,105.17,110.172,128.702,141.96,122.846,114.864,118.256,128.238,138.446,111.974,145.534,148.416,109.246,110.836,128.434,123.812,121.74,123.494
SOB_M_LC-14-15570C-40-010,1,120.074,131.408,129.406,133.22,124.782,120.148,124.962,130.39,120.964,134.076,138.512,95.858,145.22,132.536,103.408,105.552,130.142,138.888,129.74,116.534,116.78,121.046,145.212,102.646,155.494,146.49,118.132,107.18,124.274,121.63,125.522,122.09
SOB_M_LC-14-15570C-40-011,1,113.27,126.916,127.602,133.572,127.104,128.642,125.846,133.614,123.802,125.53,138.38,116.242,144.276,133.808,117.684,118.354,131.806,133.402,127.422,115.162,127.874,126.478,135.76,123.138,135.324,144.036,121.028,120.538,124.94,134.792,127.438,128.256
SOB_M_LC-14-15570C-40-012,1,117.306,128.684,128.642,147.314,131.652,131.376,122.812,141.614,120.606,132.36,135.238,106.95,144.356,136.196,121.884,122.132,141.154,134.616,114.35,122.258,126.79,125.168,133.402,140.796,141.594,140.516,124.9,115.722,119.904,130.124,126.564,128.84
SOB_M_LC-14-15570C-40-013,1,111.174,132.9,132.254,164.026,127.072,136.362,139.742,135.674,115.368,130.446,136.282,112.19,128.366,141.61,122.456,120.016,154.058,133.326,111.36,138.608,126.65,120.246,116.184,163.666,140.13,137.326,150.08,129.738,117.8,124.312,133.776,132.05
SOB_M_LC-14-15570C-40-014,1,108.546,130.39,125.04,171.464,131.232,135.632,141.892,136.44,113.904,116.776,130.996,116.63,126.994,140.688,132.218,126.184,151.19,131.0,110.308,138.082,135.648,119.07,108.5,179.522,136.25,131.184,149.626,133.702,112.398,123.728,133.888,136.162
SOB_M_LC-14-15570C-40-015,1,117.354,132.73,130.99,161.158,133.124,134.018,142.83,141.03,127.938,124.736,135.94,121.094,134.612,138.674,135.404,127.466,148.616,133.224,123.756,136.234,137.76,124.348,117.69,166.202,128.182,131.724,143.436,133.848,110.886,131.99,127.044,136.858
SOB_M_LC-14-15570C-40-016,1,114.994,126.254,126.228,142.786,123.984,134.898,134.602,134.928,122.088,120.546,147.044,115.63,123.188,142.662,116.778,114.936,134.754,142.458,124.236,120.814,123.182,128.074,119.51,138.936,139.258,138.03,119.618,118.41,123.278,121.556,130.584,131.52
SOB_M_LC-14-15570C-40-017,1,114.88,136.958,128.166,132.128,124.712,133.216,127.1,132.578,133.38,125.504,141.398,101.956,138.894,130.006,114.834,111.792,131.758,136.996,126.508,118.79,124.99,133.42,131.926,115.512,142.346,151.824,119.038,117.786,123.134,124.06,132.042,127.046
SOB_M_LC-14-15570C-40-018,1,106.172,131.128,125.008,138.722,122.896,135.962,138.514,130.67,128.858,116.05,137.014,112.982,136.482,136.07,119.712,123.922,141.936,131.116,124.286,123.672,127.21,131.288,118.938,137.812,134.806,141.524,124.678,118.666,121.344,122.982,128.32,125.644
SOB_M_LC-14-15570C-40-019,1,112.938,124.686,132.328,151.808,130.478,123.218,124.322,132.97,116.148,127.946,136.25,107.628,135.128,128.808,117.018,117.638,140.612,135.318,114.504,132.078,120.778,126.996,126.818,140.686,140.304,147.156,135.452,112.806,118.506,134.638,123.004,119.676
SOB_M_LC-14-15570C-40-020,1,115.224,120.308,128.938,167.652,127.166,128.812,135.464,133.724,115.49,129.512,140.28,108.754,135.476,131.2,126.818,122.872,150.342,141.522,118.994,127.988,133.194,138.718,122.874,161.34,139.798,152.376,136.382,126.302,114.77,132.7,131.782,124.02
SOB_M_LC-14-15570C-40-021,1,107.61,124.634,132.084,165.35,130.858,128.184,132.554,129.964,115.826,130.196,128.966,104.636,139.276,137.036,115.942,117.288,146.726,129.408,109.756,116.074,123.19,122.002,126.476,160.072,139.37,131.87,139.15,116.874,118.158,125.438,131.626,129.204
SOB_M_LC-14-15570C-40-022,1,111.404,126.266,122.024,143.122,132.914,138.942,120.012,128.028,132.276,122.652,139.34,112.616,137.538,130.23,108.882,112.172,136.076,128.716,126.814,110.168,112.904,128.628,129.63,128.736,150.158,152.194,112.92,120.648,124.76,123.202,126.47,123.578
SOB_M_LC-14-15570C-40-023,1,106.894,120.638,134.486,167.046,133.878,136.04,141.624,135.17,117.694,118.722,140.346,113.056,128.544,142.75,117.096,123.654,157.354,134.64,117.058,135.562,130.986,129.102,116.346,172.512,133.878,137.31,143.28,128.564,116.058,123.814,129.174,138.948
SOB_M_LC-14-15570C-40-024,1,111.112,124.472,123.864,141.626,123.476,134.26,129.432,118.004,128.6,116.976,144.824,95.64,127.686,125.706,111.804,119.248,136.676,130.358,117.836,110.894,107.362,125.246,124.664,118.826,137.948,158.778,110.668,114.416,121.774,117.5,120.45,124.48
SOB_M_LC-14-15570C-40-025,1,118.09,131.278,126.814,152.038,124.064,120.262,121.69,132.148,120.592,128.15,142.084,107.424,136.04,125.986,110.816,120.71,137.79,134.052,116.096,116.292,121.558,119.798,130.104,128.348,154.18,153.644,125.032,117.056,123.696,131.132,129.456,113.08
SOB_M_LC-14-15570C-40-026,1,107.194,118.884,117.016,158.386,122.048,139.36,144.708,130.016,125.354,112.582,147.884,117.87,132.094,145.468,120.164,133.882,154.924,135.29,113.554,143.014,139.592,125.47,113.268,165.982,134.022,130.27,143.366,130.752,114.684,122.96,134.644,137.838
SOB_M_LC-14-15570C-40-027,1,107.398,129.144,135.944,139.034,131.198,128.682,138.57,139.652,118.586,124.41,140.974,113.652,132.224,138.63,124.956,122.646,140.082,138.754,117.942,129.354,131.472,137.676,121.44,144.26,131.302,139.244,129.692,126.264,131.544,137.644,134.77,130.858
SOB_M_LC-14-15570C-40-028,1,108.962,120.76,130.74,161.064,124.198,126.542,153.45,128.6,117.196,121.302,144.278,119.424,124.618,133.558,123.648,120.986,145.462,136.394,114.278,139.558,141.512,130.762,112.58,170.352,129.318,130.75,148.086,130.554,108.786,133.714,132.738,141.786
SOB_M_LC-14-15570C-40-029,1,102.09,125.092,130.894,150.82,128.028,129.02,132.614,134.9,116.164,125.166,140.02,111.262,132.606,131.262,120.698,116.104,144.182,135.218,113.4,127.814,127.674,130.678,119.616,145.182,143.6,136.118,133.438,120.64,126.566,131.678,127.952,131.772
SOB_M_LC-14-15570C-40-030,1,113.73,128.804,125.076,153.268,135.828,127.204,133.772,135.87,119.772,116.472,141.254,112.682,134.324,133.454,119.684,117.518,137.54,136.002,114.678,131.344,132.42,129.522,123.118,142.908,140.626,145.468,128.396,119.946,124.236,135.706,131.654,127.564
SOB_M_LC-14-15570C-40-031,1,103.164,116.96,126.99,176.348,125.698,124.81,143.042,131.776,112.672,118.742,138.926,113.358,129.456,129.78,125.062,122.888,154.804,128.328,98.654,128.748,132.096,120.43,103.696,178.796,130.876,137.204,153.844,125.378,113.4,132.742,131.444,126.238
SOB_M_LC-14-16196-40-001,1,110.51533742331289,127.65439672801637,133.00613496932516,152.85685071574642,132.24335378323107,124.32310838445808,133.70961145194275,133.68302658486706,115.120654396728,129.67689161554193,130.74233128834356,111.30674846625767,130.57873210633946,134.37423312883436,125.83844580777097,124.23108384458078,138.43558282208588,139.82617586912065,112.6237218813906,127.21676891615542,130.1758691206544,131.58282208588955,117.21881390593047,148.82617586912065,128.98773006134968,140.77096114519426,132.85685071574642,117.69938650306749,117.57873210633949,137.78323108384458,131.65030674846625,134.34969325153375
SOB_M_LC-14-16196-40-002,1,113.87780040733196,129.24032586558044,127.5030549898167,156.41955193482687,130.08553971486762,127.71079429735234,136.08757637474542,136.62525458248473,115.42362525458248,121.38900203665987,140.35234215885947,112.68228105906314,127.35641547861508,132.040733197556,125.10386965376782,122.20162932790224,137.3869653767821,137.66191446028515,105.41547861507128,131.4969450101833,129.54582484725051,124.32179226069246,119.0122199592668,150.80855397148676,131.4643584521385,137.12627291242362,136.87983706720976,120.78004073319757,115.16496945010184,137.0794297352342,129.010183299389,126.4765784114053
